symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Geneid	Regulate
Smad6	246.024552679014	1.93549752219881	0.499201443134176	3.87718735356016	0.000105670986014873	0.00637960474079154	ENSMUSG00000036867.7	Normal
Ccl7	163.212230402704	-1.9788648179037	0.510293786154127	-3.87789322856072	0.000105364937684428	0.00637960474079154	ENSMUSG00000035373.2	Down
Gm10736	219.557022568033	2.29109570426575	0.591215330167665	3.87523054183323	0.000106523798777366	0.00639706410647143	ENSMUSG00000096842.1	Up
Cd34	1521.73861739576	-1.16474999333903	0.30085633012799	-3.8714491825501	0.000108190214370901	0.00646294175320906	ENSMUSG00000016494.9	Down
Eif3j1	1380.07790021302	-1.09359648156531	0.282586998603898	-3.8699462005264	0.000108859373144796	0.00646886850886614	ENSMUSG00000027236.8	Down
Npm1	18895.633240242	-0.991784712257268	0.256680912498832	-3.86388182355312	0.000111599228506227	0.00659714189346708	ENSMUSG00000057113.13	Down
Cse1l	3369.43592021271	-1.06005781730587	0.274778619348698	-3.85786135696622	0.000114383496423419	0.00672669784666222	ENSMUSG00000002718.14	Down
Dbn1	294.271372401366	1.54410714050197	0.400700348097288	3.85352083629103	0.000116431349996918	0.00680650167849581	ENSMUSG00000034675.17	Normal
Nr1h2	379.357106661929	1.466322405692	0.380652146455108	3.85213224028129	0.000117093755110143	0.00680650167849581	ENSMUSG00000060601.13	Normal
Rgs16	654.379757630405	-1.49212284596467	0.387443432125502	-3.85120180713589	0.000117539588456844	0.00680650167849581	ENSMUSG00000026475.7	Down
Acsf2	133.084716902546	2.07321871642405	0.540700813203423	3.83431773320462	0.000125913297499735	0.00722285731171001	ENSMUSG00000076435.3	Up
Des	5792.31672548777	1.72194337575772	0.449434255093014	3.83135765964557	0.000127438093514143	0.00722285731171001	ENSMUSG00000026208.9	Normal
Timm13	360.062819248488	1.53699203355207	0.401097259067352	3.83196842861989	0.000127122055635976	0.00722285731171001	ENSMUSG00000020219.7	Normal
Rara	274.827352350149	1.47560661376288	0.38518876638682	3.83086616882545	0.000127692949360381	0.00722285731171001	ENSMUSG00000037992.16	Normal
Peg10	854.469562619541	-1.4324504114221	0.373964428350724	-3.83044563286289	0.000127911393802089	0.00722285731171001	ENSMUSG00000092035.8	Down
Notch3	577.809955802131	2.29250910295999	0.598831817732635	3.82830209597103	0.000129030322450406	0.00724997108817876	ENSMUSG00000038146.8	Up
Erf	467.826019112426	1.58267348505708	0.413713344971371	3.82553162544613	0.00013049018039278	0.00729587954412832	ENSMUSG00000040857.15	Normal
Loxl1	448.362281539086	1.84072332719278	0.48175181616256	3.82089545993876	0.000132968009582752	0.00739797504296196	ENSMUSG00000032334.10	Normal
Tnc	6719.0572541901	-1.00043773201596	0.262148343258769	-3.81630385139769	0.000135465670346671	0.00750017248016932	ENSMUSG00000028364.15	Down
Plod1	432.094470048083	1.45238398581759	0.38136439533434	3.8083890462409	0.000139875083484011	0.00766947921518613	ENSMUSG00000019055.15	Normal
Ell2	948.64476119574	-1.27440078115629	0.334555333601325	-3.80923767508945	0.000139395912903924	0.00766947921518613	ENSMUSG00000001542.7	Down
Plau	1806.12168980784	-1.04819558706688	0.27556240148694	-3.80384109519584	0.000142469590166194	0.00777418196339568	ENSMUSG00000021822.3	Down
Rabep2	159.045064164178	1.76168756195724	0.463370276875561	3.8019002294149	0.000143590552512901	0.00779786014842788	ENSMUSG00000030727.12	Normal
Tpgs1	82.4845927333962	2.12096869626731	0.55830493966393	3.79894309648062	0.000145314448110288	0.00781667765901314	ENSMUSG00000020308.7	Up
Aldh1l2	578.666469196953	1.82392306830064	0.480051006017867	3.79943598791825	0.00014502576418205	0.00781667765901314	ENSMUSG00000020256.14	Normal
Cep170	2770.64373602866	-1.17612505936898	0.310017721245163	-3.79373493439396	0.000148398089449912	0.00794489771347408	ENSMUSG00000057335.11	Down
Ssbp4	118.827788669626	1.78966910745306	0.47195857800745	3.79200461830532	0.000149436134441252	0.00794670868639431	ENSMUSG00000070003.7	Normal
Ftl1	7281.67572712973	1.34211708743214	0.353994756020413	3.79134737056598	0.000149832216642148	0.00794670868639431	ENSMUSG00000050708.16	Normal
Ipo7	7129.16272684873	-0.994784070608265	0.262922188814318	-3.78356834428609	0.00015459584784961	0.00816122266554918	ENSMUSG00000066232.4	Down
Mtap	2294.9378591167	-1.21341652370268	0.320957258035391	-3.78061717977687	0.000156440066635146	0.0082203460940227	ENSMUSG00000062937.7	Down
Ankrd1	7043.86698735386	-1.00616087293002	0.266266881243155	-3.77876838543504	0.000157605928687623	0.00824344373550473	ENSMUSG00000024803.9	Down
Lrrc45	109.042075513199	2.33740333108015	0.619919629054753	3.7704941439654	0.00016292462583694	0.00832100446540057	ENSMUSG00000025145.13	Up
Arl6ip4	233.6838065832	2.11734641883405	0.561603186256109	3.77018234698631	0.000163128314161583	0.00832100446540057	ENSMUSG00000029404.15	Up
Rpl36	1720.06554407806	1.67502373520145	0.444568718769342	3.76774987641565	0.00016472562556494	0.00832100446540057	ENSMUSG00000057863.6	Normal
Itgb5	265.50955413158	1.64176378801437	0.435116326241198	3.77316062165934	0.000161192437874399	0.00832100446540057	ENSMUSG00000022817.15	Normal
Gnas	484.386402321352	1.27776233910628	0.338987065594609	3.76935425800092	0.000163670445555064	0.00832100446540057	ENSMUSG00000027523.20	Normal
mt-Nd6	6008.92473412501	-1.03730414657482	0.275336571714185	-3.76740416326386	0.000164953833014549	0.00832100446540057	ENSMUSG00000064368.1	Down
Eif4e	2608.32679353619	-1.04305482955929	0.276484364006811	-3.77256353467277	0.000161578802983701	0.00832100446540057	ENSMUSG00000028156.12	Down
Il1r1	565.961005240663	-1.2224800405333	0.324063165365757	-3.77235110677739	0.000161716471597476	0.00832100446540057	ENSMUSG00000026072.12	Down
Ddrgk1	211.405740417856	2.1015137229302	0.558120140944241	3.76534292307532	0.000166320656278902	0.00835282941931654	ENSMUSG00000068290.11	Up
Jag2	390.142986262434	1.72582007952782	0.458758358268346	3.76193708173993	0.000168602466883653	0.00843012334418266	ENSMUSG00000002799.6	Normal
Mxd4	374.817277089188	2.00667120974827	0.534028058685801	3.75761381281448	0.00017154135189358	0.00853944887715847	ENSMUSG00000037235.13	Up
Bok	291.332220800803	1.6214774569393	0.431954214894598	3.75381788399718	0.000174161419590812	0.0086320179578852	ENSMUSG00000026278.14	Normal
Coro6	201.666208280015	2.56114996156064	0.682693316322785	3.75153806302931	0.000175753063982078	0.00863628030765204	ENSMUSG00000020836.15	Up
Mylip	137.132114045464	2.18032947798028	0.581186393541564	3.75151500828169	0.000175769229168953	0.00863628030765204	ENSMUSG00000038175.10	Up
Pdlim4	338.302100423146	1.50933372577187	0.403393389952152	3.74159260753106	0.000182857770551713	0.00894584351621528	ENSMUSG00000020388.12	Normal
Cdc37	1307.59988446256	1.32691216696784	0.354887444471809	3.73896622052303	0.000184778551318505	0.00900101526809027	ENSMUSG00000019471.10	Normal
Zfp469	236.797861037877	1.44525055247221	0.387024887584261	3.73425740523614	0.000188269865866617	0.00913189306660727	ENSMUSG00000043903.4	Normal
Prg4	559.463202954166	-2.42548868583332	0.649789956363922	-3.73272726375428	0.00018941766106765	0.00914847001326735	ENSMUSG00000006014.16	Down
Hmg20b	211.811246338176	1.94514040639126	0.521690962114444	3.7285300065531	0.000192599978444501	0.00918491493842474	ENSMUSG00000020232.17	Normal
Mvp	286.617272658083	1.55723243490867	0.417465310703347	3.73020798371256	0.000191321771992497	0.00918491493842474	ENSMUSG00000030681.18	Normal
Ugcg	6104.0568257584	-1.05903973884313	0.284024818106745	-3.7286873235321	0.000192479801475799	0.00918491493842474	ENSMUSG00000028381.8	Down
Arf5	458.408212488173	1.44652861819182	0.388341222880495	3.72489072229389	0.000195399848476166	0.00927944887114847	ENSMUSG00000020440.13	Normal
Syne1	720.92541889545	1.66345028547364	0.446997678765583	3.72138461673309	0.000198133393623939	0.00933311958643676	ENSMUSG00000096054.3	Normal
Mir17hg	484.350626396545	-1.44440120288333	0.388140903259051	-3.72133210067611	0.000198174609720816	0.00933311958643676	ENSMUSG00000089726.2	Down
Macrod1	49.7252632708376	2.92701242162621	0.787120320566995	3.71863404506919	0.000200302991913351	0.00939437586039891	ENSMUSG00000036278.7	Up
Rcn3	154.247911017569	2.04722792785515	0.550746743484474	3.71718571571157	0.000201454357647618	0.00940949365967269	ENSMUSG00000019539.11	Up
Pcyt2	177.023419448907	1.76113713645492	0.474129591148251	3.71446366000861	0.000203635129103245	0.00947237178410586	ENSMUSG00000025137.15	Normal
Fkbp2	157.500727613279	2.12167913582445	0.572347688078715	3.70697598682823	0.000209748822317572	0.00967743550123757	ENSMUSG00000056629.16	Up
Lpp	1607.98833041907	-1.06050669329973	0.286074348160891	-3.70710166821139	0.000209644795835744	0.00967743550123757	ENSMUSG00000033306.15	Down
Larp4	2297.09320769645	-1.14589057478628	0.309861551576529	-3.69807279720946	0.000217242592700359	0.00998260496821488	ENSMUSG00000023025.16	Down
Xist	5132.85424597285	10.0667667863084	2.72618591666339	3.69261932019265	0.000221956144644402	0.0101172780791725	ENSMUSG00000086503.4	Up
Fblim1	205.756993164609	1.6420719665936	0.444572985578509	3.6935936727168	0.000221107008270879	0.0101172780791725	ENSMUSG00000006219.12	Normal
Aldh3b1	84.7274018040932	2.72588754306161	0.739191815670455	3.68765925876655	0.000226326441761935	0.0102597867823802	ENSMUSG00000024885.9	Up
Atf5	1121.71103252314	1.54017227808634	0.417841554488475	3.68601988371365	0.000227788561748879	0.0102597867823802	ENSMUSG00000038539.15	Normal
Gm49336	1055.75819790867	-1.13082453152609	0.306787962138744	-3.68601337432751	0.000227794384948002	0.0102597867823802	ENSMUSG00000114797.1	Down
Crlf2	69.1968526798179	2.76091717856345	0.750111656367895	3.68067494369044	0.000232617396198408	0.0104040650026674	ENSMUSG00000033467.12	Up
Pdcd4	223.98985161587	1.8399408354399	0.49992403250749	3.68044085860652	0.000232831058209472	0.0104040650026674	ENSMUSG00000024975.13	Normal
Gpx3	2245.6436569357	1.65141242380619	0.449302614523178	3.67550147812683	0.000237382666395221	0.0105658559356304	ENSMUSG00000018339.11	Normal
Gbp9	592.740723741004	1.92912773428565	0.525615667722576	3.67022494333989	0.000242337115218234	0.0107442431942459	ENSMUSG00000029298.15	Normal
Fbxo31	184.957331096907	2.02393277185993	0.551668073395611	3.66875095635366	0.000243738365802792	0.0107643208243645	ENSMUSG00000052934.14	Up
Inhbb	259.853669970949	2.30842735528297	0.630487621415351	3.66133652251711	0.000250902937029003	0.0109624645018428	ENSMUSG00000037035.5	Up
Arhgef40	737.824960699197	1.64386419468267	0.448985964712601	3.66128191943576	0.000250956425259461	0.0109624645018428	ENSMUSG00000004562.16	Normal
Nop53	905.100280287396	1.3570408071966	0.370663517684401	3.66111241719786	0.000251122534843975	0.0109624645018428	ENSMUSG00000041560.12	Normal
Mical1	163.64337855487	1.92780606011927	0.526740737296832	3.65987652675684	0.000252336809054755	0.0109732673669405	ENSMUSG00000019823.17	Normal
mt-Cytb	41346.2688842715	-0.997804761859357	0.272727516222907	-3.65861419367684	0.000253582746363895	0.0109853594321763	ENSMUSG00000064370.1	Down
Otud4	4242.6020437046	-1.01042754399751	0.276256003050298	-3.65757678689625	0.000254610995299097	0.0109879650062538	ENSMUSG00000036990.13	Down
Lgr6	465.364788587971	1.48849646674164	0.407294800141654	3.65459236460654	0.000257590918395792	0.0110616672042945	ENSMUSG00000042793.13	Normal
mt-Nd1	36617.1440236544	-1.04690363309073	0.286515299735942	-3.65391877521228	0.000258268000805113	0.0110616672042945	ENSMUSG00000064341.1	Down
Igfbp5	875.970578882444	1.8495255003689	0.506597462218105	3.65087794216509	0.000261345426093155	0.0111229628049139	ENSMUSG00000026185.8	Normal
Abce1	4928.91416088455	-1.0389105912601	0.284592303661827	-3.65052244172634	0.000261707440688248	0.0111229628049139	ENSMUSG00000058355.8	Down
Has2	95.551954044936	-2.04584547790495	0.560565561515725	-3.64960964132928	0.000262639121737175	0.0111229628049139	ENSMUSG00000022367.7	Down
Spr	311.940567465192	1.5378727087941	0.421637410911885	3.6473820135365	0.000264925897404195	0.0111366997612504	ENSMUSG00000033735.9	Normal
Serpine1	12797.2330556782	-1.04139550622829	0.285507887803096	-3.64751921301207	0.000264784517327844	0.0111366997612504	ENSMUSG00000037411.10	Down
Arhgef10l	95.6951179989713	2.48453411811107	0.682356560465633	3.64110827397284	0.000271466931887108	0.0112862625528157	ENSMUSG00000040964.16	Up
Cenpb	1386.02099518164	1.56946247718198	0.430996916279508	3.64147031660931	0.000271085385622945	0.0112862625528157	ENSMUSG00000068267.5	Normal
Tomm70a	3361.14611646652	-1.06173215240419	0.291576992258424	-3.64134407238545	0.000271218373645993	0.0112862625528157	ENSMUSG00000022752.9	Down
Adgra1	97.545380239893	2.48790099535004	0.684883505107324	3.63259003435945	0.000280590625355784	0.0114357071510243	ENSMUSG00000025475.17	Up
Lamb2	528.378387501622	2.0560330263664	0.566018615113826	3.63244771720615	0.000280745470459474	0.0114357071510243	ENSMUSG00000052911.9	Up
Apex1	170.732702087173	2.04887941787988	0.563748362941745	3.63438646134321	0.000278642929957515	0.0114357071510243	ENSMUSG00000035960.14	Up
Rpl8	6955.74447502677	1.45445880854409	0.400443942143316	3.63211589806883	0.000281106810144123	0.0114357071510243	ENSMUSG00000003970.9	Normal
Amd1	1700.76181407197	-1.12729517303544	0.310163516902474	-3.63451892825262	0.000278499811363714	0.0114357071510243	ENSMUSG00000075232.6	Down
Pik3cb	292.0114316991	-1.40527568881372	0.386755982793579	-3.63349437716068	0.000279608543166143	0.0114357071510243	ENSMUSG00000032462.14	Down
Polr2e	552.948869859916	1.34516832720809	0.371619457842493	3.6197467565819	0.000294891480732122	0.0119536368082485	ENSMUSG00000004667.18	Normal
Kpna3	2109.74150641824	-1.03433926672367	0.285951992840964	-3.61717803204447	0.00029783245728899	0.0120298875097154	ENSMUSG00000021929.9	Down
Abhd17a	296.788351886856	1.45716611263383	0.403668593983531	3.60980798197364	0.000306423755532685	0.0122908862948494	ENSMUSG00000003346.14	Normal
Dhx15	4258.76659450198	-0.975833883323488	0.2703307706269	-3.60977731488175	0.00030645998426805	0.0122908862948494	ENSMUSG00000029169.11	Down
Abca8a	144.667970537441	2.35411215823356	0.652645326595796	3.60703135731106	0.000309720243243265	0.0123268399799796	ENSMUSG00000041828.15	Up
Capg	703.316968730726	1.45032095392466	0.402114918742883	3.60673251929758	0.000310077004560228	0.0123268399799796	ENSMUSG00000056737.14	Normal
Cxcl12	1327.82783893179	-1.08769846491192	0.301612084371661	-3.60628277602966	0.000310614646191556	0.0123268399799796	ENSMUSG00000061353.11	Down
Atp1a2	86.5050188547157	2.01027476258548	0.557585530802341	3.60532089075695	0.000311767454374043	0.0123294794674055	ENSMUSG00000007097.14	Up
mt-Nd4l	185.080012219193	-2.35089618414744	0.652350235379017	-3.60373317376295	0.000313679081455277	0.0123620054670743	ENSMUSG00000065947.3	Down
Fam114a1	274.689498932949	1.76534564713658	0.49066155310705	3.59788867898403	0.00032081086569897	0.0125993194660322	ENSMUSG00000029185.14	Normal
Lfng	67.8083571906827	2.80390481296578	0.779966495929504	3.59490417549834	0.000324510996316692	0.0126136979732687	ENSMUSG00000029570.5	Up
Iffo1	562.091242320648	1.92298901881612	0.534854995595406	3.5953464670839	0.000323960142016588	0.0126136979732687	ENSMUSG00000038271.17	Normal
Ndufb7	310.275443887136	1.63944798245383	0.455981724275866	3.59542476194062	0.000323862720510805	0.0126136979732687	ENSMUSG00000033938.5	Normal
Neurl1a	137.73715581763	1.93617530033714	0.538796540902389	3.59351843108418	0.000326242560084036	0.0126377237438697	ENSMUSG00000006435.16	Normal
Ltbp4	552.478304435081	1.68473922826947	0.469296241487727	3.58992695728531	0.000330770635577766	0.0126563407725116	ENSMUSG00000040488.18	Normal
Adgrg1	197.935951055677	1.57677373225934	0.439114214012737	3.59080549420248	0.000329657587640177	0.0126563407725116	ENSMUSG00000031785.16	Normal
Mrpl54	183.543378664949	1.55882351954058	0.433950072032778	3.59217251016573	0.00032793263695517	0.0126563407725116	ENSMUSG00000034932.4	Normal
Ampd3	1474.71855598258	-1.27003173547832	0.353808534740928	-3.58960175002077	0.000331183542681582	0.0126563407725116	ENSMUSG00000005686.17	Down
Rab11fip5	212.522338047503	1.73554606750858	0.484206894202603	3.58430680828429	0.000337974617771616	0.0128725231936505	ENSMUSG00000051343.11	Normal
Ubald2	216.482719915184	1.81470464612193	0.506911334788556	3.57992516951487	0.000343692615603116	0.013046525709349	ENSMUSG00000050628.6	Normal
Igdcc4	262.263751344428	1.98117120965818	0.554025355450391	3.57595765278215	0.000348948139461031	0.0131843179592518	ENSMUSG00000032816.15	Normal
Tbc1d16	219.855595039846	1.97982063646515	0.553728576164222	3.57543518916746	0.000349645789051523	0.0131843179592518	ENSMUSG00000039976.4	Normal
Hip1r	254.237033430033	1.82854691137857	0.511852364206573	3.57241079507959	0.000353709986957153	0.0132934051389526	ENSMUSG00000000915.15	Normal
Flywch1	214.052360145497	1.87879513636932	0.526134999550263	3.5709373791428	0.000355705937838596	0.0132983359026823	ENSMUSG00000040097.16	Normal
Errfi1	10505.5253421997	-0.929695067761227	0.260376101571037	-3.57058525015048	0.000356184503472725	0.0132983359026823	ENSMUSG00000028967.10	Down
Pde7b	232.488786311898	1.79662335959622	0.503325521417926	3.56950578332473	0.000357655322254571	0.0133094685494734	ENSMUSG00000019990.15	Normal
Trip10	447.183039683104	1.26361805060576	0.354278115276573	3.5667403548743	0.000361449289068049	0.0134066974866744	ENSMUSG00000019487.11	Normal
Os9	357.723112973212	1.51195884612877	0.424239424431946	3.56392819491793	0.00036534593589511	0.013507089160943	ENSMUSG00000040462.13	Normal
Pfkl	633.718294428986	1.37482691298085	0.386044126627799	3.56132063189339	0.000368994147081125	0.0135976739265285	ENSMUSG00000020277.10	Normal
Islr	63.994605042272	3.39258648366569	0.953580732809502	3.55773388339153	0.000374067993108495	0.0137335797752667	ENSMUSG00000037206.15	Up
Cep250	261.265004772301	1.96670548208008	0.552909992260093	3.55700839125897	0.000375102178883938	0.0137335797752667	ENSMUSG00000038241.16	Normal
Tmed9	952.468396434249	1.30090872055051	0.36591898133388	3.55518239531692	0.000377716969126241	0.0137848475870831	ENSMUSG00000058569.8	Normal
Kifc1	473.58731026584	1.93946425737552	0.546040771021459	3.55186711378243	0.000382507986135663	0.0138308621661115	ENSMUSG00000079553.11	Normal
Rbpj	1912.21414707883	-1.00949611415649	0.284105460191933	-3.55324432509853	0.000380510879513778	0.0138308621661115	ENSMUSG00000039191.12	Down
Rps27a	3211.43744439439	-1.03306486160781	0.290858872123231	-3.5517735940684	0.000382643954504501	0.0138308621661115	ENSMUSG00000020460.15	Down
